0,3.172004523,Retrieve
0,0.022133188,Increment
6769,0.015845969,Retrieve
6769,0.025567137,Increment
7437,0.035440176,Retrieve
7437,0.025282156,Increment
8137,0.015055037,Retrieve
8137,0.018360892,Increment
8806,0.018304459,Retrieve
8806,0.022868011,Increment
9477,0.012904813,Retrieve
9477,0.019477485,Increment
10137,0.013148712,Retrieve
10137,0.022615081,Increment
10800,0.013527264,Retrieve
10800,0.024928061,Increment
11463,0.017449191,Retrieve
11463,0.022509414,Increment
12131,0.019335161,Retrieve
12131,0.025278598,Increment
12806,0.01338438,Retrieve
12806,0.025915359,Increment
13474,0.017255395,Retrieve
13474,0.023697864,Increment
14143,0.017306594,Retrieve
14143,0.019496462,Increment
14810,0.015126265,Retrieve
14810,0.02192944,Increment
15477,0.01779654,Retrieve
15477,0.031661124,Increment
16156,0.016592719,Retrieve
16156,0.031621876,Increment
16835,0.016598228,Retrieve
16835,0.025890956,Increment
17508,0.015414726,Retrieve
17508,0.024542192,Increment
18172,0.015398559,Retrieve
18172,0.025109204,Increment
18843,0.010600795,Retrieve
18843,0.031299627,Increment
19510,0.014066233,Retrieve
19510,0.02650966,Increment
20178,0.01304614,Retrieve
20178,0.024790438,Increment
20844,0.014357364,Retrieve
20844,0.027856559,Increment
21511,0.017570042,Retrieve
21511,0.02410107,Increment
22177,0.014735201,Retrieve
22177,0.028281679,Increment
22848,0.013875038,Retrieve
22848,0.026365913,Increment
23518,0.017824153,Retrieve
23518,0.029201429,Increment
24191,0.015516769,Retrieve
24191,0.027737376,Increment
24863,0.017311607,Retrieve
24863,0.028643531,Increment
25540,0.015716604,Retrieve
25540,0.025417661,Increment
26210,0.01699387,Retrieve
26210,0.027033431,Increment
26885,0.014197709,Retrieve
26885,0.026579172,Increment
27551,0.017620366,Retrieve
27551,0.035774768,Increment
28235,0.015835254,Retrieve
28235,0.028396938,Increment
28906,0.01487512,Retrieve
28906,0.023939137,Increment
29574,0.023729479,Retrieve
29574,0.029393896,Increment
30252,0.016416068,Retrieve
30252,0.024185847,Increment
30921,0.022891349,Retrieve
30921,0.028626373,Increment
31612,0.015507964,Retrieve
31612,0.032252738,Increment
32290,0.016377685,Retrieve
32290,0.024632466,Increment
32961,0.013617828,Retrieve
32961,0.021698299,Increment
33622,0.015747617,Retrieve
33622,0.025298488,Increment
34289,0.01948624,Retrieve
34289,0.027967234,Increment
34961,0.015356916,Retrieve
34961,0.029312281,Increment
35631,0.054691229,Retrieve
35631,0.033746105,Increment
36348,0.014635001,Retrieve
36348,0.026930038,Increment
37018,0.017217739,Retrieve
37018,0.027313835,Increment
37694,0.015474688,Retrieve
37694,0.027627871,Increment
38368,0.020956747,Retrieve
38368,0.020848725,Increment
39040,0.013469808,Retrieve
39040,0.02692059,Increment
39706,0.012115771,Retrieve
39706,0.030523032,Increment
40385,0.034039605,Retrieve
40385,0.024529068,Increment
41073,0.021170149,Retrieve
41073,0.027009255,Increment
41761,0.017511366,Retrieve
41761,0.030372051,Increment
42436,0.01369132,Retrieve
42436,0.021474962,Increment
43100,0.013755136,Retrieve
43100,0.024426269,Increment
43764,0.017803138,Retrieve
43764,0.027451559,Increment
44436,0.017623431,Retrieve
44436,0.02382579,Increment
45102,0.017226753,Retrieve
45102,0.027912391,Increment
45777,0.016352097,Retrieve
45777,0.021639332,Increment
46441,0.023827833,Retrieve
46441,0.072717592,Increment
47165,0.015730703,Retrieve
47165,0.024968528,Increment
47838,0.01425754,Retrieve
47838,0.027503586,Increment
48510,0.015920141,Retrieve
48510,0.022851695,Increment
49172,0.018502853,Retrieve
49172,0.021776661,Increment
49840,0.013851195,Retrieve
49840,0.029210247,Increment
50511,0.015834785,Retrieve
50511,0.022814107,Increment
51176,0.01298134,Retrieve
51176,0.019177591,Increment
51835,0.014683486,Retrieve
51835,0.026939546,Increment
52506,0.016984586,Retrieve
52506,0.024923782,Increment
53179,0.013944103,Retrieve
53179,0.026973766,Increment
53845,0.011359733,Retrieve
53845,0.024883215,Increment
54506,0.016250706,Retrieve
54506,0.028271546,Increment
55181,0.015200472,Retrieve
55181,0.032647515,Increment
55852,0.014934501,Retrieve
55852,0.027532968,Increment
56525,0.017733483,Retrieve
56525,0.026969952,Increment
57207,0.01128126,Retrieve
57207,0.030941789,Increment
